22,5,0,0,0.37,0.08,67,0.26,1
34,1,0,0,0.06,0.06,6,0.02,1
55,5,0,0,0.12,0.06,21,0.08,1
22,9,221,2878,1.0,0.0,58,1.0,0
46,5,0,0,0.11,0.06,31,0.12,1
61,9,181,0,0.67,0.67,93,0.36,0
11,9,42,42,1.0,0.0,83,0.99,0
46,5,0,0,0.04,0.06,6,0.02,1
19,9,12,0,1.0,0.0,47,0.55,0
3,5,0,0,0.03,0.06,9,0.04,1
22,9,210,2790,1.0,0.0,255,1.0,0
22,9,321,5683,1.0,0.0,255,1.0,0
46,1,0,0,0.03,0.06,8,0.03,1
22,9,329,3982,1.0,0.0,255,1.0,0
63,1,0,0,0.05,0.07,7,0.03,1
10,5,0,0,0.09,0.05,2,0.01,1
13,9,8,0,1.0,0.0,95,1.0,1
22,9,320,379,1.0,0.0,255,1.0,0
46,5,0,0,0.03,0.05,7,0.1,1
22,9,225,3762,1.0,0.0,255,1.0,0
18,5,0,0,0.05,0.06,1,0.0,1
46,1,0,0,0.11,0.05,15,0.06,1
41,9,146,105,0.67,0.67,2,0.02,0
22,9,247,1416,1.0,0.0,255,1.0,0
22,9,353,1483,1.0,0.0,255,1.0,0
11,9,44,44,0.99,0.02,254,1.0,0
46,1,0,0,0.12,0.05,10,0.04,1
6,5,0,0,0.02,0.06,3,0.01,1
51,9,3065,331,1.0,0.0,119,0.48,0
41,9,102,102,1.0,0.0,1,0.14,0
22,9,259,750,1.0,0.0,255,1.0,0
41,9,147,105,1.0,0.0,2,0.01,0
46,5,0,0,0.12,0.05,12,0.05,1
22,9,0,354,1.0,0.0,255,1.0,0
22,9,309,306,1.0,0.0,255,1.0,0
22,1,0,0,1.0,0.0,247,1.0,0
22,9,278,7227,1.0,0.0,255,1.0,0
46,9,28,0,1.0,0.0,182,0.71,1
22,9,313,761,1.0,0.0,255,1.0,0
22,9,219,1212,1.0,0.0,255,1.0,0
22,9,245,9165,1.0,0.0,255,1.0,0
22,9,328,2243,1.0,0.0,255,1.0,0
22,1,0,0,1.0,0.0,249,1.0,0
22,9,251,301,1.0,0.0,252,0.99,0
51,9,2089,335,0.5,1.0,152,0.6,0
22,1,0,0,1.0,0.0,255,1.0,0
22,9,237,511,1.0,0.0,255,1.0,0
22,9,324,431,1.0,0.0,255,1.0,0
46,4,1,0,1.0,0.0,2,0.01,1
2,1,0,0,0.15,0.05,17,0.07,1
46,9,105,145,0.25,0.5,239,0.94,0
22,9,218,974,1.0,0.0,255,1.0,0
22,9,325,2649,1.0,0.0,255,1.0,0
63,1,0,0,0.08,0.07,20,0.08,1
4,1,0,0,0.07,0.07,19,0.07,1
6,5,0,0,0.03,0.07,8,0.03,1
22,9,328,275,1.0,0.0,250,0.98,0
4,5,0,0,0.02,0.05,8,0.03,1
17,9,9,138,1.0,0.0,10,0.03,0
11,9,46,46,1.0,0.0,254,1.0,0
51,9,1079,334,1.0,0.0,167,0.57,0
11,9,45,139,1.0,0.0,254,1.0,0
18,9,273,903,1.0,0.0,49,0.28,0
46,5,0,0,0.11,0.06,20,0.08,1
29,1,0,0,0.04,0.06,1,0.0,1
22,9,237,138,1.0,0.0,2,1.0,0
22,9,225,1357,1.0,0.0,255,1.0,0
46,5,0,0,0.06,0.06,7,0.03,1
55,5,0,0,0.08,0.06,7,0.03,1
41,9,147,0,0.33,0.67,1,0.0,0
22,9,262,1011,1.0,0.0,255,1.0,0
14,9,1032,0,1.0,0.0,255,1.0,1
46,5,0,0,0.12,0.06,7,0.03,1
22,9,261,8412,1.0,0.0,255,1.0,0
4,1,0,0,0.06,0.08,8,0.03,1
34,1,0,0,0.01,0.07,2,0.01,1
22,9,294,1719,1.0,0.0,255,1.0,0
22,9,221,981,1.0,0.0,82,1.0,0
22,9,284,10352,1.0,0.0,255,1.0,0
20,10,0,0,1.0,0.0,1,0.0,1
22,9,309,16096,1.0,0.0,129,1.0,0
19,9,334,0,1.0,0.0,26,1.0,1
57,5,0,0,0.31,0.31,64,0.25,1
46,5,0,0,0.01,0.07,1,0.0,1
22,9,214,283,1.0,0.0,255,1.0,0
64,5,0,0,0.04,0.05,14,0.05,1
56,5,0,0,0.06,0.05,1,0.0,1
23,5,0,0,0.1,0.06,15,0.06,1
11,9,46,78,1.0,0.01,254,1.0,0
19,9,748,0,1.0,0.0,92,0.83,0
15,5,0,0,0.19,0.06,18,0.07,1
13,9,8,0,1.0,0.0,15,1.0,1
65,5,0,0,0.01,0.07,3,0.01,1
22,9,329,8437,1.0,0.0,255,1.0,0
19,9,9,0,1.0,0.0,119,0.5,0
11,9,46,128,1.0,0.0,253,0.99,0
19,9,1766,0,1.0,0.0,6,0.02,0
48,5,0,0,0.02,0.06,4,0.02,1
41,4,1,0,1.0,0.0,2,0.01,1
17,9,8,135,1.0,0.0,6,0.03,0
22,9,266,529,1.0,0.0,255,1.0,0
19,9,245,0,0.67,0.67,68,0.32,0
22,9,295,465,1.0,0.0,255,1.0,0
20,5,0,0,0.27,0.11,12,0.05,1
22,9,228,6834,1.0,0.0,19,1.0,0
14,9,1032,0,1.0,0.0,212,0.83,1
25,1,0,0,0.06,0.06,15,0.06,1
46,5,0,0,0.16,0.07,19,0.07,1
65,5,0,0,0.01,0.05,3,0.01,1
22,1,0,0,1.0,0.0,195,1.0,0
41,1,0,0,0.0,0.95,1,0.0,1
41,9,1,0,0.27,0.09,6,0.02,1
26,5,0,0,0.03,0.06,11,0.04,1
14,9,30,0,1.0,0.0,247,1.0,0
51,9,2078,333,1.0,0.0,117,0.31,0
19,9,19,0,1.0,0.0,5,0.02,0
51,9,661,329,1.0,0.0,69,0.36,0
46,9,28,0,0.97,0.06,34,0.13,1
19,5,0,0,0.07,0.14,42,0.16,1
46,5,0,0,0.17,0.07,18,0.07,1
46,5,0,0,0.05,0.06,15,0.06,1
51,9,1075,364,1.0,0.0,100,0.39,0
22,9,223,656,1.0,0.0,255,1.0,0
18,9,350,1185,1.0,0.0,142,0.56,1
22,9,233,2470,1.0,0.0,255,1.0,0
46,5,0,0,0.04,0.07,9,0.04,1
12,5,0,0,0.08,0.06,17,0.07,1
22,9,201,1938,1.0,0.0,255,1.0,0
22,9,271,4781,1.0,0.0,28,1.0,0
19,9,14416,0,1.0,0.0,50,0.19,0
22,9,227,11564,1.0,0.0,52,1.0,0
46,1,0,0,0.0,0.52,1,0.0,1
22,9,225,2445,1.0,0.0,255,1.0,0
22,9,176,426,1.0,0.0,255,1.0,0
27,5,0,0,0.1,0.06,14,0.05,1
22,9,227,762,1.0,0.0,255,1.0,0
51,9,855,575,1.0,0.0,20,0.08,0
51,9,944,330,1.0,0.0,166,0.63,0
51,9,954,326,0.5,1.0,104,0.71,0
63,5,0,0,0.09,0.06,18,0.07,1
22,9,166,34660,1.0,0.0,255,1.0,0
22,9,306,2698,1.0,0.0,240,0.94,0
35,5,0,0,0.15,0.05,19,0.07,1
46,1,0,0,0.01,1.0,1,0.0,1
14,9,1480,0,1.0,0.0,38,1.0,1
26,5,0,0,0.06,0.05,17,0.07,1
22,9,313,8549,1.0,0.0,255,1.0,0
30,5,0,0,0.08,0.05,22,0.09,1
54,5,0,0,0.09,0.06,16,0.06,1
22,9,285,6008,1.0,0.0,255,1.0,0
22,9,226,1411,1.0,0.0,255,1.0,0
22,9,256,12984,1.0,0.0,255,1.0,0
51,9,3740,449,1.0,0.0,185,0.68,0
22,9,224,449,1.0,0.0,255,1.0,0
31,5,0,0,0.03,0.07,3,0.01,1
19,9,832,0,1.0,0.0,28,1.0,1
17,5,0,0,0.08,0.06,20,0.08,1
13,9,8,0,1.0,0.0,25,1.0,1
22,9,201,169,1.0,0.0,255,1.0,0
22,9,285,304,1.0,0.0,255,1.0,0
28,5,0,0,0.19,0.05,24,0.09,1
19,9,7422,0,1.0,0.0,44,0.17,0
22,9,198,12884,1.0,0.0,2,1.0,0
51,9,2310,328,1.0,0.0,157,0.62,0
22,9,331,955,1.0,0.0,255,1.0,0
61,9,65,0,0.22,0.22,16,0.06,0
46,9,28,0,1.0,0.0,71,0.28,1
11,9,45,77,1.0,0.0,232,0.91,0
18,2,0,0,0.01,0.06,3,0.01,1
3,5,0,0,0.03,0.07,7,0.03,1
28,5,0,0,0.02,0.07,2,0.01,1
17,9,9,142,1.0,0.0,12,0.05,0
22,9,283,912,1.0,0.0,255,1.0,0
22,9,221,1789,1.0,0.0,255,1.0,0
13,9,18,0,1.0,0.0,123,1.0,1
64,5,0,0,0.01,0.06,3,0.01,1
57,5,0,0,0.07,0.13,52,0.2,1
19,5,0,0,0.03,0.06,8,0.03,1
22,9,302,1380,1.0,0.0,187,0.88,0
46,5,0,0,0.06,0.09,9,0.04,1
13,9,8,0,1.0,0.0,60,1.0,1
46,5,0,0,0.07,0.06,19,0.07,1
22,9,355,870,1.0,0.0,255,1.0,0
13,9,8,0,1.0,0.0,63,1.0,1
57,9,106,1468,1.0,0.0,1,0.01,0
22,9,286,1423,1.0,0.0,255,1.0,0
41,4,1,0,1.0,0.0,2,0.01,1
52,10,0,0,1.0,0.0,1,0.0,1
14,9,1032,0,1.0,0.0,46,0.18,1
22,9,168,9551,1.0,0.0,255,1.0,0
22,9,238,864,1.0,0.0,255,1.0,0
46,4,0,0,1.0,0.0,1,0.0,1
22,9,291,10369,1.0,0.0,255,1.0,0
64,5,0,0,0.1,0.05,22,0.09,1
51,9,749,330,1.0,0.0,129,0.74,0
22,9,198,6924,1.0,0.0,255,1.0,0
32,1,0,0,0.04,0.06,11,0.04,1
22,9,167,709,1.0,0.0,255,1.0,0
22,9,241,851,1.0,0.0,255,1.0,0
22,9,337,3360,1.0,0.0,255,1.0,0
51,9,729,328,1.0,0.0,156,0.41,0
13,9,8,0,1.0,0.0,111,1.0,1
6,5,0,0,0.0,0.06,4,0.02,1
22,9,222,1483,1.0,0.0,255,1.0,0
3,1,0,0,0.05,0.06,14,0.05,1
22,1,0,0,1.0,0.0,255,1.0,0
11,9,46,134,1.0,0.0,255,1.0,0
22,9,246,2719,1.0,0.0,255,1.0,0
22,9,222,771,1.0,0.0,255,1.0,0
64,5,0,0,0.04,0.05,10,0.04,1
46,5,0,0,0.05,0.06,10,0.04,1
57,9,279,9598,1.0,0.0,113,0.45,0
22,9,226,651,1.0,0.0,255,1.0,0
22,9,299,447,1.0,0.0,255,1.0,0
22,5,0,0,0.43,0.29,26,0.28,1
19,9,12,0,1.0,0.0,88,0.36,0
22,9,281,1951,1.0,0.0,255,1.0,0
4,5,0,0,0.18,0.05,25,0.1,1
11,9,42,42,1.0,0.0,245,0.96,0
18,5,0,0,0.02,0.06,7,0.03,1
59,5,0,0,0.05,0.07,9,0.04,1
22,9,263,453,1.0,0.0,255,1.0,0
46,4,1,0,1.0,0.0,2,0.01,1
18,2,0,0,1.0,0.0,43,0.2,0
46,5,0,0,0.1,0.06,30,0.12,1
52,5,0,0,0.04,0.07,18,0.07,1
22,9,283,1980,1.0,0.0,255,1.0,0
22,9,161,5530,1.0,0.0,255,1.0,0
22,9,211,321,1.0,0.0,255,1.0,0
22,9,201,1701,1.0,0.0,255,1.0,0
13,9,8,0,1.0,0.0,112,1.0,1
41,9,147,0,0.33,0.67,1,0.0,0
46,5,0,0,0.22,0.05,5,0.02,1
19,9,567,0,1.0,0.0,38,0.25,0
21,1,0,0,0.01,0.07,2,0.01,1
57,5,0,0,0.24,0.09,52,0.2,1
19,9,5131424,0,1.0,0.0,42,1.0,1
22,9,320,420,1.0,0.0,255,1.0,0
13,9,8,0,1.0,0.0,61,1.0,1
51,5,0,0,1.0,0.0,101,0.4,0
22,9,204,1229,1.0,0.0,255,1.0,0
59,4,0,0,1.0,0.0,1,0.0,1
19,9,10389,0,1.0,0.0,81,0.32,0
62,5,0,0,0.09,0.06,13,0.05,1
22,9,344,573,1.0,0.0,255,1.0,0
16,2,0,0,0.11,0.06,9,0.04,1
34,5,0,0,0.08,0.05,19,0.07,1
22,9,243,821,1.0,0.0,255,1.0,0
14,9,1032,0,1.0,0.0,255,1.0,1
13,9,8,0,1.0,0.0,11,1.0,1
46,1,0,0,0.03,1.0,1,0.0,1
46,9,105,146,0.67,0.67,239,0.94,0
46,5,0,0,0.07,0.05,17,0.07,1
51,9,1080,327,1.0,0.0,154,0.58,0
57,5,0,0,0.02,0.05,7,0.03,1
46,5,0,0,0.02,0.07,14,0.05,1
2,5,0,0,0.01,0.06,5,0.02,1
51,9,657,326,0.5,1.0,11,0.04,0
23,5,0,0,0.07,0.06,3,0.01,1
22,9,284,765,1.0,0.0,255,1.0,0
22,9,261,15455,1.0,0.0,255,1.0,0
22,9,317,315,1.0,0.0,255,1.0,0
11,9,33,0,1.0,0.0,36,0.14,0
46,1,0,0,0.5,1.0,1,0.0,1
46,4,0,0,1.0,0.0,1,0.0,1
11,9,44,70,1.0,0.0,234,0.92,0
22,9,215,584,1.0,0.0,255,1.0,0
46,5,0,0,0.03,0.07,7,0.03,1
22,9,332,2844,1.0,0.0,255,1.0,0
51,9,978,334,1.0,0.0,164,0.75,0
22,9,296,5670,1.0,0.0,255,1.0,0
57,5,0,0,0.1,0.06,8,0.03,1
46,1,0,0,0.07,0.06,6,0.02,1
22,9,214,9986,1.0,0.0,255,1.0,0
46,5,0,0,0.03,0.07,2,0.01,1
40,9,48,48,1.0,0.0,23,0.55,0
22,9,226,1301,1.0,0.0,255,1.0,0
4,5,0,0,0.08,0.07,12,0.05,1
61,9,78,0,0.4,0.1,16,0.06,0
46,5,0,0,0.01,0.07,5,0.02,1
22,1,0,0,1.0,0.0,38,1.0,0
9,5,0,0,0.07,0.06,19,0.07,1
46,1,0,0,1.0,0.0,2,0.03,1
46,1,0,0,0.5,1.0,1,0.0,1
22,9,294,3327,1.0,0.0,255,1.0,0
55,5,0,0,0.01,0.05,3,0.01,1
22,9,220,1249,1.0,0.0,255,1.0,0
41,1,0,0,0.0,1.0,1,0.0,1
22,9,196,3282,1.0,0.0,255,1.0,0
22,5,0,0,0.05,0.06,13,0.05,1
22,9,327,4482,1.0,0.0,255,1.0,0
63,1,0,0,0.01,0.07,3,0.01,1
19,9,319,0,1.0,0.0,2,0.33,0
51,9,1087,302,1.0,0.0,64,0.24,0
22,9,210,3754,1.0,0.0,255,1.0,0
52,5,0,0,0.15,0.06,18,0.07,1
22,1,0,0,1.0,0.0,255,1.0,0
22,9,234,6282,1.0,0.0,255,1.0,0
13,9,8,0,1.0,0.0,255,1.0,1
22,9,54540,8314,1.0,0.0,251,1.0,1
22,9,237,1461,1.0,0.0,255,1.0,0
19,5,0,0,0.24,0.1,62,0.24,1
46,5,0,0,0.04,0.06,10,0.04,1
22,9,200,955,1.0,0.0,255,1.0,0
22,9,219,657,1.0,0.0,255,1.0,0
22,9,284,5921,1.0,0.0,255,1.0,0
39,5,0,0,0.06,0.07,12,0.05,1
22,9,325,426,1.0,0.0,255,1.0,0
5,5,0,0,0.05,0.07,6,0.02,1
13,9,30,0,1.0,0.0,247,1.0,0
22,9,335,7902,1.0,0.0,255,1.0,0
11,9,36,0,1.0,0.0,171,1.0,0
46,5,0,0,0.02,0.08,3,0.01,1
11,9,43,43,1.0,0.0,255,1.0,0
5,5,0,0,0.07,0.06,8,0.03,1
22,1,0,0,1.0,0.0,55,1.0,0
46,5,0,0,0.33,0.14,12,0.05,1
46,5,0,0,0.13,0.06,4,0.02,1
22,9,216,1956,1.0,0.0,255,1.0,0
62,5,0,0,0.06,0.05,8,0.03,1
11,9,44,78,1.0,0.0,166,0.65,0
22,9,347,8113,1.0,0.0,255,1.0,0
51,9,570,280,1.0,0.0,104,0.44,0
22,9,219,17540,1.0,0.0,255,1.0,0
41,9,146,0,0.33,1.0,1,0.0,0
18,5,0,0,0.0,0.06,1,0.0,1
46,5,0,0,0.03,0.05,8,0.07,1
46,5,0,0,0.06,0.07,1,0.0,1
46,5,0,0,0.11,0.06,16,0.06,1
46,4,1,0,1.0,0.0,2,0.01,1
46,5,0,0,0.19,0.11,11,0.04,1
13,9,18,0,1.0,0.0,200,1.0,1
59,9,0,4,1.0,0.0,25,1.0,0
22,9,233,581,1.0,0.0,255,1.0,0
17,5,0,0,0.07,0.05,19,0.07,1
19,9,276,0,1.0,0.0,24,0.17,0
11,9,44,139,1.0,0.0,242,0.95,0
13,9,8,0,1.0,0.0,41,1.0,1
57,9,1828,148722,1.0,0.0,7,0.14,0
22,9,200,764,1.0,0.0,255,1.0,0
11,9,46,46,1.0,0.0,255,1.0,0
46,5,0,0,0.07,0.05,2,0.01,1
57,5,0,0,1.0,0.0,75,0.56,1
22,9,216,5284,1.0,0.0,255,1.0,0
16,2,0,0,0.07,0.06,4,0.02,1
22,9,234,997,1.0,0.0,255,1.0,0
22,9,220,1643,1.0,0.0,255,1.0,0
31,5,0,0,0.02,0.06,14,0.05,1
46,9,105,146,0.14,0.29,226,0.89,0
22,1,0,0,1.0,0.0,255,1.0,0
2,5,0,0,0.06,0.06,11,0.04,1
46,5,0,0,0.01,0.06,9,0.04,1
46,5,0,0,0.03,0.06,9,0.04,1
22,9,288,2881,1.0,0.0,255,1.0,0
62,2,0,0,0.03,0.07,3,0.01,1
46,5,0,0,0.02,0.07,5,0.02,1
46,9,1,0,0.08,0.17,24,0.09,1
46,9,28,0,1.0,0.0,21,0.08,1
22,9,279,494,1.0,0.0,255,1.0,0
14,9,1032,0,1.0,0.0,255,1.0,1
19,9,192,0,1.0,0.0,115,0.45,0
57,9,105,1401,1.0,0.0,1,0.01,0
46,1,0,0,1.0,0.0,2,0.04,1
51,9,1330,282,1.0,0.0,142,0.56,0
14,9,520,0,1.0,0.0,153,1.0,1
19,5,0,0,0.09,0.09,64,0.25,1
22,9,230,362,1.0,0.0,255,1.0,0
11,9,44,110,1.0,0.0,255,1.0,0
22,9,271,3582,1.0,0.0,255,1.0,0
22,9,179,1668,1.0,0.0,255,1.0,0
19,9,852,0,1.0,0.0,39,0.13,0
22,9,222,310,1.0,0.0,255,1.0,0
22,9,314,4137,1.0,0.0,255,1.0,0
31,2,0,0,0.07,0.06,10,0.04,1
22,9,230,6880,1.0,0.0,255,1.0,0
65,5,0,0,0.03,0.08,6,0.02,1
7,5,0,0,0.01,0.06,1,0.0,1
51,9,857,327,1.0,0.0,132,0.57,0
22,9,234,1707,1.0,0.0,255,1.0,0
14,9,1032,0,1.0,0.0,200,0.78,1
46,9,28,0,1.0,0.0,68,0.27,1
46,5,0,0,0.05,0.06,7,0.03,1
22,9,215,6367,1.0,0.0,255,1.0,0
11,9,46,46,1.0,0.0,250,0.98,0
46,9,105,146,1.0,0.0,217,0.95,0
46,5,0,0,0.16,0.04,18,0.07,1
46,5,0,0,0.46,0.11,16,0.06,1
6,5,0,0,0.05,0.06,15,0.06,1
22,9,305,2507,1.0,0.0,239,0.94,0
46,1,0,0,0.17,0.08,13,0.05,1
22,9,336,15767,1.0,0.0,255,1.0,0
6,5,0,0,0.01,0.06,8,0.03,1
46,5,0,0,0.06,0.07,13,0.05,1
41,9,147,105,1.0,0.0,3,0.01,0
22,9,335,1212,1.0,0.0,255,1.0,0
57,5,0,0,0.23,0.05,58,0.23,1
22,9,339,241,1.0,0.0,255,1.0,0
22,9,317,3245,1.0,0.0,255,1.0,0
46,5,0,0,0.16,0.06,15,0.06,1
22,9,54540,8314,1.0,0.0,79,1.0,1
64,5,0,0,0.01,0.07,2,0.01,1
11,9,42,131,1.0,0.0,254,1.0,0
51,9,986,368,1.0,0.0,169,0.89,0
46,5,0,0,0.02,0.08,4,0.02,1
61,9,183,0,1.0,0.0,37,0.15,0
46,1,0,0,0.03,0.07,1,0.0,1
22,9,405,23786,1.0,0.0,255,1.0,0
30,5,0,0,0.09,0.05,21,0.08,1
51,9,785,327,1.0,0.0,70,0.76,0
22,9,258,4302,1.0,0.0,34,1.0,0
31,5,0,0,0.04,0.06,6,0.02,1
13,9,8,0,1.0,0.0,35,1.0,1
22,9,318,2649,1.0,0.0,255,1.0,0
46,1,0,0,0.01,0.07,1,0.0,1
53,5,0,0,0.09,0.06,18,0.07,1
59,5,0,0,0.02,0.06,4,0.02,1
22,9,216,1240,1.0,0.0,255,1.0,0
46,4,0,0,0.08,0.52,2,0.01,1
22,9,291,320,1.0,0.0,255,1.0,0
22,9,224,546,1.0,0.0,255,1.0,0
19,1,0,0,0.01,0.99,4,0.02,1
10,5,0,0,0.0,0.07,1,0.0,1
11,9,17,42,1.0,0.0,224,0.88,0
46,5,0,0,0.11,0.06,8,0.03,1
11,9,29,29,1.0,0.0,253,0.99,0
46,9,105,147,1.0,0.0,143,0.92,0
13,9,30,0,0.08,0.25,3,0.01,0
22,9,325,12884,1.0,0.0,72,1.0,0
31,5,0,0,0.14,0.06,20,0.08,1
22,1,0,0,1.0,0.0,192,1.0,0
19,9,12,0,1.0,0.0,65,0.63,0
22,9,212,828,1.0,0.0,255,1.0,0
22,9,240,1475,1.0,0.0,255,1.0,0
22,9,292,13206,1.0,0.0,255,1.0,0
22,9,172,12793,1.0,0.0,255,1.0,0
46,5,0,0,0.05,0.06,20,0.08,1
22,9,310,788,1.0,0.0,255,1.0,0
11,9,44,128,1.0,0.0,205,0.8,0
41,9,145,0,0.33,0.67,1,0.0,0
18,9,1238,2451,1.0,0.0,123,0.48,1
13,9,8,0,1.0,0.0,59,1.0,1
11,9,45,45,1.0,0.0,254,1.0,0
46,4,0,0,0.5,1.0,1,0.0,1
51,9,1551,362,1.0,0.0,135,0.67,0
51,9,1308,328,1.0,0.0,14,1.0,0
22,9,356,1125,1.0,0.0,255,1.0,0
22,9,364,6914,1.0,0.0,255,1.0,0
22,9,331,776,1.0,0.0,255,1.0,0
13,9,30,0,0.5,1.0,28,0.11,0
46,5,0,0,0.03,0.06,14,0.05,1
16,5,0,0,0.17,0.06,17,0.07,1
22,9,247,7546,1.0,0.0,255,1.0,0
22,9,300,1841,1.0,0.0,255,1.0,0
32,5,0,0,0.07,0.06,17,0.07,1
22,9,355,2109,1.0,0.0,255,1.0,0
17,5,0,0,0.42,0.06,14,0.05,1
22,9,316,1260,1.0,0.0,255,1.0,0
11,9,44,136,1.0,0.0,253,0.99,0
18,9,1458,4152,1.0,0.0,40,0.25,0
63,5,0,0,0.06,0.05,14,0.05,1
41,9,146,105,0.5,0.5,2,0.01,0
46,4,0,0,1.0,0.0,1,0.0,1
2,1,0,0,0.05,0.06,14,0.05,1
46,9,1,0,1.0,0.0,2,0.01,1
57,5,0,0,0.11,0.05,1,0.0,1
25,5,0,0,0.04,0.06,9,0.04,1
41,9,146,105,0.4,0.6,2,0.01,0
46,5,0,0,0.08,0.15,12,0.05,1
51,2,13794,2966,1.0,0.0,96,0.43,0
17,5,0,0,0.27,0.05,58,0.23,1
51,9,911,325,0.5,1.0,161,0.83,0
51,5,0,0,1.0,0.0,141,0.24,1
22,9,280,3332,1.0,0.0,255,1.0,0
8,5,0,0,0.02,0.07,4,0.02,1
46,5,0,0,0.15,0.05,18,0.07,1
11,9,41,41,1.0,0.0,255,1.0,0
17,9,10,139,1.0,0.0,5,0.04,0
22,9,311,488,1.0,0.0,255,1.0,0
22,9,281,1745,1.0,0.0,255,1.0,0
22,9,297,1285,1.0,0.0,255,1.0,0
29,5,0,0,0.02,0.07,2,0.01,1
11,9,43,72,1.0,0.01,242,0.95,0
17,5,0,0,0.44,0.06,15,0.06,1
19,9,334,0,1.0,0.0,17,1.0,1
13,9,8,0,1.0,0.0,28,1.0,1
22,9,215,9399,1.0,0.0,255,1.0,0
2,5,0,0,0.19,0.25,9,0.04,1
22,1,0,0,1.0,0.0,255,1.0,0
41,9,516,4,1.0,0.0,151,1.0,0
46,1,0,0,1.0,0.0,1,0.05,1
4,5,0,0,0.06,0.06,7,0.03,1
46,1,0,0,0.08,0.06,7,0.03,1
59,5,0,0,0.06,0.07,15,0.06,1
11,9,44,44,0.33,0.67,98,0.97,0
59,2,0,0,0.06,0.06,16,0.06,1
51,9,676,328,1.0,0.0,187,0.73,0
22,9,334,455,1.0,0.0,255,1.0,0
46,5,0,0,0.01,0.07,2,0.01,1
46,5,0,0,0.21,0.06,18,0.07,1
22,9,204,1596,1.0,0.0,255,1.0,0
14,9,520,0,1.0,0.0,255,1.0,1
2,5,0,0,0.03,0.06,6,0.02,1
22,9,192,301,1.0,0.0,255,1.0,0
13,9,18,0,1.0,0.0,225,1.0,1
62,5,0,0,0.02,0.06,2,0.01,1
34,5,0,0,0.13,0.05,13,0.05,1
18,5,0,0,0.02,0.06,17,0.07,1
22,9,256,4486,1.0,0.0,250,0.98,0
13,9,64,0,1.0,0.0,1,1.0,0
11,9,46,136,1.0,0.0,96,0.71,0
