46,1,0,0,248,0.03,0.06,0.07,dos
22,9,329,3982,2,1.0,0.0,0.0,normal
63,1,0,0,135,0.05,0.07,0.07,dos
10,5,0,0,220,0.09,0.05,0.07,dos
13,9,8,0,1,1.0,0.0,0.0,probe
22,9,320,379,9,1.0,0.0,0.0,normal
46,5,0,0,212,0.03,0.05,0.11,dos
22,9,225,3762,10,1.0,0.0,0.0,normal
18,5,0,0,250,0.05,0.06,0.07,dos
46,1,0,0,132,0.11,0.05,0.06,dos
41,9,146,105,3,0.67,0.67,0.54,normal
22,9,247,1416,11,1.0,0.0,0.0,normal
22,9,353,1483,3,1.0,0.0,0.0,normal
11,9,44,44,109,0.99,0.02,0.01,normal
46,1,0,0,146,0.12,0.05,0.08,dos
6,5,0,0,300,0.02,0.06,0.07,dos
51,9,3065,331,1,1.0,0.0,0.02,normal
41,9,102,102,1,1.0,0.0,0.29,normal
22,9,259,750,4,1.0,0.0,0.0,normal
41,9,147,105,2,1.0,0.0,0.42,normal
46,5,0,0,129,0.12,0.05,0.05,dos
22,9,0,354,32,1.0,0.0,0.0,normal
22,9,309,306,1,1.0,0.0,0.0,normal
22,1,0,0,1,1.0,0.0,0.0,normal
22,9,278,7227,3,1.0,0.0,0.0,normal
46,9,28,0,82,1.0,0.0,0.29,dos
22,9,313,761,1,1.0,0.0,0.0,normal
22,9,219,1212,15,1.0,0.0,0.0,normal
22,9,245,9165,2,1.0,0.0,0.0,normal
22,9,328,2243,21,1.0,0.0,0.0,normal
22,1,0,0,1,1.0,0.0,0.0,normal
22,9,251,301,3,1.0,0.0,0.01,normal
51,9,2089,335,2,0.5,1.0,0.03,normal
22,1,0,0,1,1.0,0.0,0.0,normal
22,9,237,511,1,1.0,0.0,0.0,normal
22,9,324,431,4,1.0,0.0,0.0,normal
46,4,1,0,2,1.0,0.0,0.69,probe
2,1,0,0,110,0.15,0.05,0.07,dos
46,9,105,145,4,0.25,0.5,0.01,normal
22,9,218,974,6,1.0,0.0,0.0,normal
22,9,325,2649,7,1.0,0.0,0.0,normal
63,1,0,0,246,0.08,0.07,0.07,dos
4,1,0,0,272,0.07,0.07,0.08,dos
6,5,0,0,259,0.03,0.07,0.08,dos
22,9,328,275,9,1.0,0.0,0.01,normal
4,5,0,0,294,0.02,0.05,0.07,dos
17,9,9,138,1,1.0,0.0,0.03,normal
11,9,46,46,96,1.0,0.0,0.01,normal
51,9,1079,334,1,1.0,0.0,0.03,normal
11,9,45,139,79,1.0,0.0,0.01,normal
18,9,273,903,1,1.0,0.0,0.02,normal
46,5,0,0,190,0.11,0.06,0.08,dos
29,1,0,0,135,0.04,0.06,0.07,dos
22,9,237,138,2,1.0,0.0,0.0,normal
22,9,225,1357,1,1.0,0.0,0.0,normal
46,5,0,0,123,0.06,0.06,0.08,dos
55,5,0,0,245,0.08,0.06,0.07,dos
41,9,147,0,3,0.33,0.67,0.61,normal
22,9,262,1011,3,1.0,0.0,0.0,normal
14,9,1032,0,263,1.0,0.0,0.0,dos
46,5,0,0,109,0.12,0.06,0.06,dos
22,9,261,8412,9,1.0,0.0,0.0,normal
4,1,0,0,145,0.06,0.08,0.09,dos
34,1,0,0,250,0.01,0.07,0.07,dos
22,9,294,1719,8,1.0,0.0,0.0,normal
22,9,221,981,2,1.0,0.0,0.0,normal
22,9,284,10352,2,1.0,0.0,0.0,normal
20,10,0,0,1,1.0,0.0,1.0,probe
22,9,309,16096,3,1.0,0.0,0.0,normal
19,9,334,0,2,1.0,0.0,0.0,r2l
57,5,0,0,13,0.31,0.31,0.02,dos
46,5,0,0,87,0.01,0.07,0.06,dos
22,9,214,283,2,1.0,0.0,0.0,normal
64,5,0,0,292,0.04,0.05,0.08,dos
56,5,0,0,295,0.06,0.05,0.08,dos
23,5,0,0,143,0.1,0.06,0.05,dos
11,9,46,78,278,1.0,0.01,0.01,normal
19,9,748,0,1,1.0,0.0,0.33,normal
15,5,0,0,102,0.19,0.06,0.06,dos
13,9,8,0,1,1.0,0.0,0.0,probe
65,5,0,0,251,0.01,0.07,0.08,dos
22,9,329,8437,4,1.0,0.0,0.0,normal
19,9,9,0,2,1.0,0.0,0.38,normal
11,9,46,128,222,1.0,0.0,0.01,normal
19,9,1766,0,2,1.0,0.0,0.02,normal
48,5,0,0,260,0.02,0.06,0.07,dos
41,4,1,0,2,1.0,0.0,0.74,probe
17,9,8,135,1,1.0,0.0,0.03,normal
22,9,266,529,1,1.0,0.0,0.0,normal
19,9,245,0,3,0.67,0.67,0.06,normal
22,9,295,465,11,1.0,0.0,0.0,normal
20,5,0,0,44,0.27,0.11,0.08,dos
22,9,228,6834,2,1.0,0.0,0.0,normal
14,9,1032,0,511,1.0,0.0,0.02,dos
25,1,0,0,272,0.06,0.06,0.07,dos
46,5,0,0,122,0.16,0.07,0.05,dos
65,5,0,0,287,0.01,0.05,0.05,dos
22,1,0,0,1,1.0,0.0,0.0,normal
41,1,0,0,486,0.0,0.95,0.91,probe
41,9,1,0,22,0.27,0.09,0.06,probe
26,5,0,0,286,0.03,0.06,0.07,dos
14,9,30,0,1,1.0,0.0,0.0,normal
51,9,2078,333,1,1.0,0.0,0.03,normal
19,9,19,0,1,1.0,0.0,0.04,normal
51,9,661,329,1,1.0,0.0,0.02,normal
46,9,28,0,35,0.97,0.06,0.02,dos
19,5,0,0,28,0.07,0.14,0.03,dos
46,5,0,0,108,0.17,0.07,0.07,dos
46,5,0,0,101,0.05,0.06,0.07,dos
51,9,1075,364,1,1.0,0.0,0.17,normal
22,9,223,656,12,1.0,0.0,0.0,normal
18,9,350,1185,1,1.0,0.0,0.02,r2l
22,9,233,2470,10,1.0,0.0,0.0,normal
46,5,0,0,223,0.04,0.07,0.05,dos
12,5,0,0,223,0.08,0.06,0.06,dos
22,9,201,1938,19,1.0,0.0,0.0,normal
22,9,271,4781,4,1.0,0.0,0.0,normal
19,9,14416,0,1,1.0,0.0,0.02,normal
22,9,227,11564,5,1.0,0.0,0.0,normal
46,1,0,0,406,0.0,0.52,0.52,probe
22,9,225,2445,4,1.0,0.0,0.0,normal
22,9,176,426,6,1.0,0.0,0.0,normal
27,5,0,0,143,0.1,0.06,0.06,dos
22,9,227,762,17,1.0,0.0,0.0,normal
51,9,855,575,1,1.0,0.0,0.02,normal
51,9,944,330,1,1.0,0.0,0.02,normal
51,9,954,326,2,0.5,1.0,0.11,normal
63,5,0,0,201,0.09,0.06,0.07,dos
22,9,166,34660,1,1.0,0.0,0.0,normal
22,9,306,2698,4,1.0,0.0,0.01,normal
35,5,0,0,124,0.15,0.05,0.05,dos
46,1,0,0,162,0.01,1.0,0.8,probe
14,9,1480,0,2,1.0,0.0,0.0,dos
26,5,0,0,277,0.06,0.05,0.07,dos
22,9,313,8549,4,1.0,0.0,0.0,normal
30,5,0,0,274,0.08,0.05,0.05,dos
54,5,0,0,141,0.09,0.06,0.06,dos
22,9,285,6008,3,1.0,0.0,0.0,normal
22,9,226,1411,8,1.0,0.0,0.0,normal
22,9,256,12984,1,1.0,0.0,0.0,normal
51,9,3740,449,1,1.0,0.0,0.02,normal
22,9,224,449,10,1.0,0.0,0.0,normal
31,5,0,0,103,0.03,0.07,0.07,dos
19,9,832,0,1,1.0,0.0,0.0,r2l
17,5,0,0,246,0.08,0.06,0.07,dos
13,9,8,0,1,1.0,0.0,0.0,probe
22,9,201,169,7,1.0,0.0,0.0,normal
22,9,285,304,32,1.0,0.0,0.0,normal
28,5,0,0,125,0.19,0.05,0.05,dos
19,9,7422,0,8,1.0,0.0,0.02,normal
22,9,198,12884,2,1.0,0.0,0.0,normal
51,9,2310,328,1,1.0,0.0,0.02,normal
22,9,331,955,6,1.0,0.0,0.0,normal
61,9,65,0,9,0.22,0.22,0.01,normal
46,9,28,0,4,1.0,0.0,0.01,dos
11,9,45,77,171,1.0,0.0,0.01,normal
18,2,0,0,250,0.01,0.06,0.07,dos
3,5,0,0,238,0.03,0.07,0.07,dos
28,5,0,0,102,0.02,0.07,0.06,dos
17,9,9,142,1,1.0,0.0,0.03,normal
22,9,283,912,2,1.0,0.0,0.0,normal
22,9,221,1789,2,1.0,0.0,0.0,normal
13,9,18,0,1,1.0,0.0,0.0,probe
64,5,0,0,281,0.01,0.06,0.07,dos
57,5,0,0,30,0.07,0.13,0.03,dos
19,5,0,0,276,0.03,0.06,0.06,dos
22,9,302,1380,5,1.0,0.0,0.02,normal
46,5,0,0,163,0.06,0.09,0.1,dos
13,9,8,0,1,1.0,0.0,0.0,probe
46,5,0,0,301,0.07,0.06,0.05,dos
22,9,355,870,28,1.0,0.0,0.0,normal
13,9,8,0,1,1.0,0.0,0.0,probe
57,9,106,1468,1,1.0,0.0,0.04,normal
22,9,286,1423,16,1.0,0.0,0.0,normal
41,4,1,0,2,1.0,0.0,0.74,probe
52,10,0,0,1,1.0,0.0,1.0,probe
14,9,1032,0,46,1.0,0.0,0.02,dos
22,9,168,9551,1,1.0,0.0,0.0,normal
22,9,238,864,39,1.0,0.0,0.0,normal
46,4,0,0,1,1.0,0.0,0.38,probe
22,9,291,10369,6,1.0,0.0,0.0,normal
64,5,0,0,211,0.1,0.05,0.05,dos
51,9,749,330,1,1.0,0.0,0.11,normal
22,9,198,6924,12,1.0,0.0,0.0,normal
32,1,0,0,280,0.04,0.06,0.07,dos
22,9,167,709,1,1.0,0.0,0.0,normal
22,9,241,851,17,1.0,0.0,0.0,normal
22,9,337,3360,6,1.0,0.0,0.0,normal
51,9,729,328,1,1.0,0.0,0.04,normal
13,9,8,0,1,1.0,0.0,0.0,probe
6,5,0,0,201,0.0,0.06,0.07,dos
22,9,222,1483,3,1.0,0.0,0.0,normal
3,1,0,0,276,0.05,0.06,0.07,dos
22,1,0,0,1,1.0,0.0,0.0,normal
11,9,46,134,145,1.0,0.0,0.0,normal
22,9,246,2719,1,1.0,0.0,0.0,normal
22,9,222,771,8,1.0,0.0,0.0,normal
64,5,0,0,258,0.04,0.05,0.05,dos
46,5,0,0,256,0.05,0.06,0.07,dos
57,9,279,9598,1,1.0,0.0,0.01,normal
22,9,226,651,12,1.0,0.0,0.0,normal
22,9,299,447,26,1.0,0.0,0.0,normal
22,5,0,0,14,0.43,0.29,0.04,dos
19,9,12,0,2,1.0,0.0,0.27,normal
22,9,281,1951,30,1.0,0.0,0.0,normal
4,5,0,0,138,0.18,0.05,0.05,dos
11,9,42,42,4,1.0,0.0,0.01,normal
18,5,0,0,300,0.02,0.06,0.07,dos
59,5,0,0,199,0.05,0.07,0.07,dos
22,9,263,453,15,1.0,0.0,0.0,normal
46,4,1,0,2,1.0,0.0,0.5,probe
18,2,0,0,1,1.0,0.0,0.02,normal
46,5,0,0,144,0.1,0.06,0.06,dos
52,5,0,0,104,0.04,0.07,0.07,dos
22,9,283,1980,18,1.0,0.0,0.0,normal
22,9,161,5530,2,1.0,0.0,0.0,normal
22,9,211,321,7,1.0,0.0,0.0,normal
22,9,201,1701,7,1.0,0.0,0.0,normal
13,9,8,0,1,1.0,0.0,0.0,probe
41,9,147,0,3,0.33,0.67,0.67,normal
46,5,0,0,74,0.22,0.05,0.06,dos
19,9,567,0,1,1.0,0.0,0.09,normal
21,1,0,0,225,0.01,0.07,0.08,dos
57,5,0,0,66,0.24,0.09,0.04,dos
19,9,5131424,0,1,1.0,0.0,0.0,r2l
22,9,320,420,7,1.0,0.0,0.0,normal
13,9,8,0,1,1.0,0.0,0.0,probe
51,5,0,0,2,1.0,0.0,0.05,normal
22,9,204,1229,4,1.0,0.0,0.0,normal
59,4,0,0,1,1.0,0.0,0.16,probe
19,9,10389,0,1,1.0,0.0,0.02,normal
62,5,0,0,139,0.09,0.06,0.07,dos
22,9,344,573,28,1.0,0.0,0.0,normal
16,2,0,0,144,0.11,0.06,0.06,dos
34,5,0,0,241,0.08,0.05,0.07,dos
22,9,243,821,15,1.0,0.0,0.0,normal
14,9,1032,0,213,1.0,0.0,0.0,dos
13,9,8,0,1,1.0,0.0,0.0,probe
46,1,0,0,36,0.03,1.0,0.47,probe
46,9,105,146,3,0.67,0.67,0.01,normal
46,5,0,0,254,0.07,0.05,0.06,dos
51,9,1080,327,1,1.0,0.0,0.02,normal
57,5,0,0,295,0.02,0.05,0.05,dos
46,5,0,0,171,0.02,0.07,0.07,dos
2,5,0,0,179,0.01,0.06,0.07,dos
51,9,657,326,2,0.5,1.0,0.6,normal
23,5,0,0,101,0.07,0.06,0.07,dos
22,9,284,765,9,1.0,0.0,0.0,normal
22,9,261,15455,22,1.0,0.0,0.0,normal
22,9,317,315,1,1.0,0.0,0.0,normal
11,9,33,0,8,1.0,0.0,0.03,normal
46,1,0,0,2,0.5,1.0,0.6,probe
46,4,0,0,1,1.0,0.0,0.64,probe
11,9,44,70,195,1.0,0.0,0.01,normal
22,9,215,584,4,1.0,0.0,0.0,normal
46,5,0,0,260,0.03,0.07,0.07,dos
22,9,332,2844,14,1.0,0.0,0.0,normal
51,9,978,334,1,1.0,0.0,0.03,normal
22,9,296,5670,10,1.0,0.0,0.0,normal
57,5,0,0,125,0.1,0.06,0.07,dos
46,1,0,0,139,0.07,0.06,0.09,dos
22,9,214,9986,10,1.0,0.0,0.0,normal
46,5,0,0,251,0.03,0.07,0.07,dos
40,9,48,48,1,1.0,0.0,0.05,normal
22,9,226,1301,5,1.0,0.0,0.0,normal
4,5,0,0,211,0.08,0.07,0.08,dos
61,9,78,0,20,0.4,0.1,0.01,normal
46,5,0,0,208,0.01,0.07,0.07,dos
22,1,0,0,1,1.0,0.0,0.0,normal
9,5,0,0,268,0.07,0.06,0.07,dos
46,1,0,0,1,1.0,0.0,1.0,probe
46,1,0,0,2,0.5,1.0,0.53,probe
22,9,294,3327,1,1.0,0.0,0.0,normal
55,5,0,0,286,0.01,0.05,0.05,dos
22,9,220,1249,7,1.0,0.0,0.0,normal
41,1,0,0,425,0.0,1.0,1.0,probe
22,9,196,3282,8,1.0,0.0,0.0,normal
22,5,0,0,272,0.05,0.06,0.08,dos
22,9,327,4482,4,1.0,0.0,0.0,normal
63,1,0,0,241,0.01,0.07,0.07,dos
19,9,319,0,2,1.0,0.0,0.5,normal
51,9,1087,302,1,1.0,0.0,0.29,normal
22,9,210,3754,18,1.0,0.0,0.0,normal
52,5,0,0,125,0.15,0.06,0.07,dos
22,1,0,0,1,1.0,0.0,0.0,normal
22,9,234,6282,6,1.0,0.0,0.0,normal
13,9,8,0,1,1.0,0.0,0.0,probe
22,9,54540,8314,1,1.0,0.0,0.0,dos
22,9,237,1461,3,1.0,0.0,0.0,normal
19,5,0,0,42,0.24,0.1,0.03,dos
46,5,0,0,274,0.04,0.06,0.07,dos
22,9,200,955,3,1.0,0.0,0.0,normal
22,9,219,657,7,1.0,0.0,0.0,normal
22,9,284,5921,1,1.0,0.0,0.0,normal
39,5,0,0,196,0.06,0.07,0.08,dos
22,9,325,426,5,1.0,0.0,0.0,normal
5,5,0,0,111,0.05,0.07,0.07,dos
13,9,30,0,1,1.0,0.0,0.0,normal
22,9,335,7902,1,1.0,0.0,0.0,normal
11,9,36,0,2,1.0,0.0,0.0,normal
46,5,0,0,168,0.02,0.08,0.08,dos
11,9,43,43,122,1.0,0.0,0.0,normal
5,5,0,0,108,0.07,0.06,0.07,dos
22,1,0,0,1,1.0,0.0,0.0,normal
46,5,0,0,36,0.33,0.14,0.1,dos
46,5,0,0,143,0.13,0.06,0.06,dos
22,9,216,1956,1,1.0,0.0,0.0,normal
62,5,0,0,132,0.06,0.05,0.05,dos
11,9,44,78,139,1.0,0.0,0.01,normal
22,9,347,8113,7,1.0,0.0,0.0,normal
51,9,570,280,1,1.0,0.0,0.05,normal
22,9,219,17540,8,1.0,0.0,0.0,normal
41,9,146,0,3,0.33,1.0,0.53,normal
18,5,0,0,222,0.0,0.06,0.06,dos
46,5,0,0,260,0.03,0.05,0.08,dos
46,5,0,0,237,0.06,0.07,0.08,dos
46,5,0,0,132,0.11,0.06,0.05,dos
46,4,1,0,2,1.0,0.0,0.82,probe
46,5,0,0,57,0.19,0.11,0.07,dos
13,9,18,0,1,1.0,0.0,0.0,probe
59,9,0,4,1,1.0,0.0,0.0,normal
22,9,233,581,13,1.0,0.0,0.0,normal
17,5,0,0,257,0.07,0.05,0.07,dos
19,9,276,0,1,1.0,0.0,0.08,normal
11,9,44,139,77,1.0,0.0,0.01,normal
13,9,8,0,1,1.0,0.0,0.0,probe
57,9,1828,148722,1,1.0,0.0,0.08,normal
22,9,200,764,2,1.0,0.0,0.0,normal
11,9,46,46,11,1.0,0.0,0.0,normal
46,5,0,0,257,0.07,0.05,0.09,dos
57,5,0,0,13,1.0,0.0,0.01,dos
22,9,216,5284,9,1.0,0.0,0.0,normal
16,2,0,0,137,0.07,0.06,0.06,dos
22,9,234,997,28,1.0,0.0,0.0,normal
22,9,220,1643,12,1.0,0.0,0.0,normal
31,5,0,0,132,0.02,0.06,0.07,dos
46,9,105,146,7,0.14,0.29,0.01,normal
22,1,0,0,1,1.0,0.0,0.0,normal
2,5,0,0,290,0.06,0.06,0.08,dos
46,5,0,0,203,0.01,0.06,0.06,dos
46,5,0,0,290,0.03,0.06,0.08,dos
22,9,288,2881,14,1.0,0.0,0.0,normal
62,2,0,0,116,0.03,0.07,0.08,dos
46,5,0,0,260,0.02,0.07,0.07,dos
46,9,1,0,12,0.08,0.17,0.2,probe
46,9,28,0,21,1.0,0.0,0.02,dos
22,9,279,494,2,1.0,0.0,0.0,normal
14,9,1032,0,486,1.0,0.0,0.0,dos
19,9,192,0,2,1.0,0.0,0.01,normal
57,9,105,1401,1,1.0,0.0,0.07,normal
46,1,0,0,1,1.0,0.0,1.0,probe
51,9,1330,282,1,1.0,0.0,0.03,normal
14,9,520,0,457,1.0,0.0,0.0,dos
19,5,0,0,47,0.09,0.09,0.02,dos
22,9,230,362,10,1.0,0.0,0.0,normal
11,9,44,110,71,1.0,0.0,0.0,normal
22,9,271,3582,12,1.0,0.0,0.0,normal
22,9,179,1668,6,1.0,0.0,0.0,normal
19,9,852,0,6,1.0,0.0,0.02,normal
22,9,222,310,5,1.0,0.0,0.0,normal
22,9,314,4137,7,1.0,0.0,0.0,normal
31,2,0,0,139,0.07,0.06,0.06,dos
22,9,230,6880,1,1.0,0.0,0.0,normal
65,5,0,0,200,0.03,0.08,0.07,dos
7,5,0,0,140,0.01,0.06,0.08,dos
51,9,857,327,1,1.0,0.0,0.02,normal
22,9,234,1707,9,1.0,0.0,0.0,normal
14,9,1032,0,511,1.0,0.0,0.01,dos
46,9,28,0,68,1.0,0.0,0.02,dos
46,5,0,0,132,0.05,0.06,0.06,dos
22,9,215,6367,9,1.0,0.0,0.0,normal
11,9,46,46,215,1.0,0.0,0.01,normal
46,9,105,146,1,1.0,0.0,0.01,normal
46,5,0,0,115,0.16,0.04,0.04,dos
46,5,0,0,35,0.46,0.11,0.08,dos
6,5,0,0,275,0.05,0.06,0.09,dos
22,9,305,2507,4,1.0,0.0,0.01,normal
46,1,0,0,76,0.17,0.08,0.07,dos
22,9,336,15767,12,1.0,0.0,0.0,normal
6,5,0,0,202,0.01,0.06,0.07,dos
46,5,0,0,252,0.06,0.07,0.09,dos
41,9,147,105,1,1.0,0.0,0.53,normal
22,9,335,1212,3,1.0,0.0,0.0,normal
57,5,0,0,74,0.23,0.05,0.02,dos
22,9,339,241,1,1.0,0.0,0.0,normal
22,9,317,3245,4,1.0,0.0,0.0,normal
46,5,0,0,116,0.16,0.06,0.06,dos
22,9,54540,8314,2,1.0,0.0,0.0,dos
64,5,0,0,197,0.01,0.07,0.08,dos
11,9,42,131,80,1.0,0.0,0.01,normal
51,9,986,368,1,1.0,0.0,0.04,normal
46,5,0,0,198,0.02,0.08,0.08,dos
61,9,183,0,4,1.0,0.0,0.01,normal
46,1,0,0,102,0.03,0.07,0.07,dos
22,9,405,23786,1,1.0,0.0,0.0,normal
30,5,0,0,223,0.09,0.05,0.05,dos
51,9,785,327,1,1.0,0.0,0.12,normal
22,9,258,4302,1,1.0,0.0,0.0,normal
31,5,0,0,138,0.04,0.06,0.06,dos
13,9,8,0,1,1.0,0.0,0.0,probe
22,9,318,2649,5,1.0,0.0,0.0,normal
46,1,0,0,154,0.01,0.07,0.07,dos
53,5,0,0,204,0.09,0.06,0.07,dos
59,5,0,0,262,0.02,0.06,0.07,dos
22,9,216,1240,8,1.0,0.0,0.0,normal
46,4,0,0,25,0.08,0.52,0.08,probe
22,9,291,320,3,1.0,0.0,0.0,normal
22,9,224,546,21,1.0,0.0,0.0,normal
19,1,0,0,459,0.01,0.99,0.99,probe
10,5,0,0,253,0.0,0.07,0.08,dos
11,9,17,42,1,1.0,0.0,0.01,normal
46,5,0,0,142,0.11,0.06,0.06,dos
11,9,29,29,1,1.0,0.0,0.01,normal
46,9,105,147,1,1.0,0.0,0.02,normal
13,9,30,0,12,0.08,0.25,0.01,normal
22,9,325,12884,5,1.0,0.0,0.0,normal
31,5,0,0,139,0.14,0.06,0.05,dos
22,1,0,0,1,1.0,0.0,0.0,normal
19,9,12,0,1,1.0,0.0,0.04,normal
22,9,212,828,9,1.0,0.0,0.0,normal
22,9,240,1475,12,1.0,0.0,0.0,normal
22,9,292,13206,5,1.0,0.0,0.0,normal
22,9,172,12793,1,1.0,0.0,0.0,normal
46,5,0,0,196,0.05,0.06,0.07,dos
22,9,310,788,3,1.0,0.0,0.0,normal
11,9,44,128,4,1.0,0.0,0.02,normal
41,9,145,0,3,0.33,0.67,0.54,normal
18,9,1238,2451,1,1.0,0.0,0.02,r2l
13,9,8,0,1,1.0,0.0,0.0,probe
11,9,45,45,167,1.0,0.0,0.01,normal
46,4,0,0,2,0.5,1.0,1.0,probe
51,9,1551,362,1,1.0,0.0,0.67,normal
51,9,1308,328,1,1.0,0.0,0.0,normal
22,9,356,1125,3,1.0,0.0,0.0,normal
22,9,364,6914,13,1.0,0.0,0.0,normal
22,9,331,776,10,1.0,0.0,0.0,normal
13,9,30,0,2,0.5,1.0,0.01,normal
46,5,0,0,262,0.03,0.06,0.08,dos
16,5,0,0,103,0.17,0.06,0.05,dos
22,9,247,7546,14,1.0,0.0,0.0,normal
22,9,300,1841,43,1.0,0.0,0.0,normal
32,5,0,0,221,0.07,0.06,0.08,dos
22,9,355,2109,5,1.0,0.0,0.0,normal
17,5,0,0,33,0.42,0.06,0.07,dos
22,9,316,1260,3,1.0,0.0,0.0,normal
11,9,44,136,224,1.0,0.0,0.01,normal
18,9,1458,4152,1,1.0,0.0,0.03,normal
63,5,0,0,221,0.06,0.05,0.05,dos
41,9,146,105,4,0.5,0.5,0.51,normal
46,4,0,0,1,1.0,0.0,0.82,probe
2,1,0,0,284,0.05,0.06,0.07,dos
46,9,1,0,2,1.0,0.0,0.73,probe
57,5,0,0,150,0.11,0.05,0.08,dos
25,5,0,0,255,0.04,0.06,0.07,dos
41,9,146,105,5,0.4,0.6,0.85,normal
46,5,0,0,26,0.08,0.15,0.08,dos
51,2,13794,2966,2,1.0,0.0,0.42,normal
17,5,0,0,74,0.27,0.05,0.04,dos
51,9,911,325,2,0.5,1.0,0.17,normal
51,5,0,0,7,1.0,0.0,0.07,dos
22,9,280,3332,2,1.0,0.0,0.0,normal
8,5,0,0,235,0.02,0.07,0.07,dos
46,5,0,0,131,0.15,0.05,0.07,dos
11,9,41,41,100,1.0,0.0,0.0,normal
17,9,10,139,1,1.0,0.0,0.03,normal
22,9,311,488,11,1.0,0.0,0.0,normal
22,9,281,1745,2,1.0,0.0,0.0,normal
22,9,297,1285,8,1.0,0.0,0.0,normal
29,5,0,0,124,0.02,0.07,0.07,dos
11,9,43,72,263,1.0,0.01,0.01,normal
17,5,0,0,34,0.44,0.06,0.07,dos
19,9,334,0,1,1.0,0.0,0.0,r2l
13,9,8,0,1,1.0,0.0,0.0,probe
22,9,215,9399,16,1.0,0.0,0.0,normal
