src_bytes,service,dst_bytes,flag,diff_srv_rate,same_srv_ratedst,host srv countdst,host same srv rate,target
0.7076923076923077,0.5,0.0,0.0,0.25098039215686274,0.12,0.05,0.05,True
0.3384615384615385,0.9,0.0,6.871938323382935e-05,0.0607843137254902,1.0,0.0,0.0,False
0.3384615384615385,0.9,8.095170067865031e-07,5.9401500761445706e-05,0.0,1.0,0.0,0.0,False
0.3384615384615385,0.1,0.0,0.0,0.0,1.0,0.0,0.0,False
0.3384615384615385,0.9,7.283033264940062e-07,0.001402923679748262,0.0039215686274509795,1.0,0.0,0.0,False
0.7076923076923077,0.9,7.335429187709415e-08,0.0,0.1588235294117647,1.0,0.0,0.29,True
0.3384615384615385,0.9,8.199961913403739e-07,0.00014772726169758234,0.0,1.0,0.0,0.0,False
0.3384615384615385,0.9,5.737353543244149e-07,0.0002352765324276869,0.027450980392156862,1.0,0.0,0.0,False
0.3384615384615385,0.9,6.418500539245738e-07,0.0017791331845707513,0.0019607843137254897,1.0,0.0,0.0,False
0.3384615384615385,0.9,8.592931334173886e-07,0.0004354168830324272,0.0392156862745098,1.0,0.0,0.0,False
0.3384615384615385,0.1,0.0,0.0,0.0,1.0,0.0,0.0,False
0.3384615384615385,0.9,6.575688307553797e-07,5.843088800390575e-05,0.0039215686274509795,1.0,0.0,0.01,False
0.7846153846153847,0.9,5.4727541332589175e-06,6.503105475517749e-05,0.0019607843137254897,0.5,1.0,0.03,False
0.3384615384615385,0.1,0.0,0.0,0.0,1.0,0.0,0.0,False
0.3384615384615385,0.9,6.208916848168326e-07,9.919662382058415e-05,0.0,1.0,0.0,0.0,False
0.3384615384615385,0.9,8.488139488635179e-07,8.366681969994477e-05,0.005882352941176471,1.0,0.0,0.0,False
0.7076923076923077,0.4,2.619796138467648e-09,0.0,0.0019607843137254897,1.0,0.0,0.69,True
0.030769230769230767,0.1,0.0,0.0,0.21372549019607845,0.15,0.05,0.07,True
0.7076923076923077,0.9,2.7507859453910305e-07,2.8147769968658917e-05,0.005882352941176471,0.25,0.5,0.01,False
0.3384615384615385,0.9,5.711155581859473e-07,0.0001890753651687847,0.00980392156862745,1.0,0.0,0.0,False
0.3384615384615385,0.9,8.514337450019857e-07,0.0005142306389446722,0.011764705882352941,1.0,0.0,0.0,False
0.9692307692307692,0.1,0.0,0.0,0.4803921568627451,0.08,0.07,0.07,True
0.061538461538461535,0.1,0.0,0.0,0.5313725490196078,0.07,0.07,0.08,True
0.09230769230769233,0.5,0.0,0.0,0.5058823529411764,0.03,0.07,0.08,True
0.3384615384615385,0.9,8.592931334173886e-07,5.3383701664697936e-05,0.015686274509803918,1.0,0.0,0.01,False
0.061538461538461535,0.5,0.0,0.0,0.5745098039215686,0.02,0.05,0.07,True
0.26153846153846155,0.9,2.357816524620883e-08,2.678891210810297e-05,0.0,1.0,0.0,0.03,False
0.16923076923076924,0.9,1.2051062236951182e-07,8.929637369367656e-06,0.1862745098039216,1.0,0.0,0.01,False
0.7846153846153847,0.9,2.8267600334065927e-06,6.48369322036695e-05,0.0,1.0,0.0,0.03,False
0.16923076923076924,0.9,1.1789082623104416e-07,2.698303465961096e-05,0.15294117647058825,1.0,0.0,0.01,False
0.2769230769230769,0.9,7.15204345801668e-07,0.00017529266401171723,0.0,1.0,0.0,0.02,False
0.7076923076923077,0.5,0.0,0.0,0.3705882352941177,0.11,0.06,0.08,True
0.4461538461538462,0.1,0.0,0.0,0.2627450980392157,0.04,0.06,0.07,True
0.3384615384615385,0.9,6.208916848168326e-07,2.678891210810297e-05,0.0019607843137254897,1.0,0.0,0.0,False
0.3384615384615385,0.9,5.894541311552208e-07,0.0002634243023963458,0.0,1.0,0.0,0.0,False
0.7076923076923077,0.5,0.0,0.0,0.2392156862745098,0.06,0.06,0.08,True
0.8461538461538463,0.5,0.0,0.0,0.4784313725490196,0.08,0.06,0.07,True
0.6307692307692307,0.9,3.851100323547443e-07,0.0,0.0039215686274509795,0.33,0.67,0.61,False
0.3384615384615385,0.9,6.863865882785239e-07,0.00019625789957458044,0.0039215686274509795,1.0,0.0,0.0,False
0.2153846153846154,0.9,2.703629614898613e-06,0.0,0.5137254901960784,1.0,0.0,0.0,True
0.7076923076923077,0.5,0.0,0.0,0.21176470588235294,0.12,0.06,0.06,True
0.3384615384615385,0.9,6.837667921400561e-07,0.001632958903285233,0.015686274509803918,1.0,0.0,0.0,False
0.061538461538461535,0.1,0.0,0.0,0.2823529411764706,0.06,0.08,0.09,True
0.5230769230769231,0.1,0.0,0.0,0.4882352941176471,0.01,0.07,0.07,True
0.3384615384615385,0.9,7.702200647094886e-07,0.0003336966660422392,0.013725490196078431,1.0,0.0,0.0,False
0.3384615384615385,0.9,5.789749466013502e-07,0.00019043422302934064,0.0019607843137254897,1.0,0.0,0.0,False
0.3384615384615385,0.9,7.440221033248121e-07,0.0020095566532107386,0.0019607843137254897,1.0,0.0,0.0,False
0.3076923076923077,1.0,0.0,0.0,0.0,1.0,0.0,1.0,True
0.3384615384615385,0.9,8.095170067865031e-07,0.0031245965890726477,0.0039215686274509795,1.0,0.0,0.0,False
0.2923076923076923,0.9,8.750119102481943e-07,0.0,0.0019607843137254897,1.0,0.0,0.0,True
0.8769230769230769,0.5,0.0,0.0,0.023529411764705882,0.31,0.31,0.02,True
0.7076923076923077,0.5,0.0,0.0,0.16862745098039214,0.01,0.07,0.06,True
0.3384615384615385,0.9,5.606363736320767e-07,5.4936682076761876e-05,0.0019607843137254897,1.0,0.0,0.0,False
0.9846153846153848,0.5,0.0,0.0,0.5705882352941176,0.04,0.05,0.08,True
0.8615384615384616,0.5,0.0,0.0,0.5764705882352941,0.06,0.05,0.08,True
0.3538461538461539,0.5,0.0,0.0,0.2784313725490196,0.1,0.06,0.05,True
0.16923076923076924,0.9,1.2051062236951182e-07,1.5141559017623415e-05,0.5431372549019607,1.0,0.01,0.01,False
0.2923076923076923,0.9,1.959607511573801e-06,0.0,0.0,1.0,0.0,0.33,False
0.2307692307692308,0.5,0.0,0.0,0.19803921568627453,0.19,0.06,0.06,True
0.2,0.9,2.0958369107741185e-08,0.0,0.0,1.0,0.0,0.0,True
1.0,0.5,0.0,0.0,0.4901960784313725,0.01,0.07,0.08,True
0.3384615384615385,0.9,8.619129295558563e-07,0.0016378119670729329,0.005882352941176471,1.0,0.0,0.0,False
0.2923076923076923,0.9,2.357816524620883e-08,0.0,0.0019607843137254897,1.0,0.0,0.38,False
0.16923076923076924,0.9,1.2051062236951182e-07,2.484768659302304e-05,0.43333333333333335,1.0,0.0,0.01,False
0.2923076923076923,0.9,4.626559980533866e-06,0.0,0.0019607843137254897,1.0,0.0,0.02,False
0.7384615384615385,0.5,0.0,0.0,0.5078431372549019,0.02,0.06,0.07,True
0.6307692307692307,0.4,2.619796138467648e-09,0.0,0.0019607843137254897,1.0,0.0,0.74,True
0.26153846153846155,0.9,2.0958369107741185e-08,2.620654445357899e-05,0.0,1.0,0.0,0.03,False
0.3384615384615385,0.9,6.968657728323944e-07,0.00010269082974772804,0.0,1.0,0.0,0.0,False
0.2923076923076923,0.9,6.418500539245738e-07,0.0,0.0039215686274509795,0.67,0.67,0.06,False
0.3384615384615385,0.9,7.728398608479563e-07,9.026698645121652e-05,0.0196078431372549,1.0,0.0,0.0,False
0.3076923076923077,0.5,0.0,0.0,0.08431372549019607,0.27,0.11,0.08,True
0.3384615384615385,0.9,5.973135195706239e-07,0.0013266335170056206,0.0019607843137254897,1.0,0.0,0.0,False
0.2153846153846154,0.9,2.703629614898613e-06,0.0,1.0,1.0,0.0,0.02,True
0.38461538461538464,0.1,0.0,0.0,0.5313725490196078,0.06,0.06,0.07,True
0.7076923076923077,0.5,0.0,0.0,0.2372549019607843,0.16,0.07,0.05,True
1.0,0.5,0.0,0.0,0.5607843137254902,0.01,0.05,0.05,True
0.3384615384615385,0.1,0.0,0.0,0.0,1.0,0.0,0.0,False
0.6307692307692307,0.1,0.0,0.0,0.9509803921568628,0.0,0.95,0.91,True
0.6307692307692307,0.9,2.619796138467648e-09,0.0,0.041176470588235294,0.27,0.09,0.06,True
0.4,0.5,0.0,0.0,0.5588235294117647,0.03,0.06,0.07,True
0.2153846153846154,0.9,7.859388415402946e-08,0.0,0.0,1.0,0.0,0.0,False
0.7846153846153847,0.9,5.4439363757357735e-06,6.46428096521615e-05,0.0,1.0,0.0,0.03,False
0.2923076923076923,0.9,4.977612663088532e-08,0.0,0.0,1.0,0.0,0.04,False
0.7846153846153847,0.9,1.7316852475271152e-06,6.386631944612953e-05,0.0,1.0,0.0,0.02,False
0.7076923076923077,0.9,7.335429187709415e-08,0.0,0.06666666666666668,0.97,0.06,0.02,True
0.2923076923076923,0.5,0.0,0.0,0.052941176470588235,0.07,0.14,0.03,True
0.7076923076923077,0.5,0.0,0.0,0.20980392156862746,0.17,0.07,0.07,True
0.7076923076923077,0.5,0.0,0.0,0.19607843137254904,0.05,0.06,0.07,True
0.7846153846153847,0.9,2.8162808488527216e-06,7.066060874890928e-05,0.0,1.0,0.0,0.17,False
0.3384615384615385,0.9,5.842145388782856e-07,0.0001273443937892431,0.021568627450980392,1.0,0.0,0.0,False
0.2769230769230769,0.9,9.169286484636769e-07,0.00023003522353697115,0.0,1.0,0.0,0.02,True
0.3384615384615385,0.9,6.104125002629622e-07,0.0004794827022247415,0.017647058823529408,1.0,0.0,0.0,False
0.7076923076923077,0.5,0.0,0.0,0.4352941176470588,0.04,0.07,0.05,True
0.18461538461538465,0.5,0.0,0.0,0.4352941176470588,0.08,0.06,0.06,True
0.3384615384615385,0.9,5.265790238319973e-07,0.0003762095048224895,0.035294117647058816,1.0,0.0,0.0,False
0.3384615384615385,0.9,7.099647535247327e-07,0.0009280999187597123,0.005882352941176471,1.0,0.0,0.0,False
0.2923076923076923,0.9,3.7766981132149616e-05,0.0,0.0,1.0,0.0,0.02,False
0.3384615384615385,0.9,5.946937234321561e-07,0.0022448331856384255,0.007843137254901959,1.0,0.0,0.0,False
0.7076923076923077,0.1,0.0,0.0,0.7941176470588235,0.0,0.52,0.52,True
0.3384615384615385,0.9,5.894541311552208e-07,0.0004746296384370417,0.005882352941176471,1.0,0.0,0.0,False
0.3384615384615385,0.9,4.610841203703061e-07,8.26962069424048e-05,0.00980392156862745,1.0,0.0,0.0,False
0.4153846153846154,0.5,0.0,0.0,0.2784313725490196,0.1,0.06,0.06,True
0.3384615384615385,0.9,5.946937234321561e-07,0.00014792138424909028,0.031372549019607836,1.0,0.0,0.0,False
0.7846153846153847,0.9,2.239925698389839e-06,0.00011162046711709567,0.0,1.0,0.0,0.02,False
0.7846153846153847,0.9,2.47308755471346e-06,6.406044199763753e-05,0.0,1.0,0.0,0.02,False
0.7846153846153847,0.9,2.4992855160981363e-06,6.328395179160556e-05,0.0019607843137254897,0.5,1.0,0.11,False
0.9692307692307692,0.5,0.0,0.0,0.392156862745098,0.09,0.06,0.07,True
0.3384615384615385,0.9,4.3488615898562965e-07,0.006728287635267021,0.0,1.0,0.0,0.0,False
0.3384615384615385,0.9,8.016576183711005e-07,0.0005237426439685638,0.005882352941176471,1.0,0.0,0.01,False
0.5384615384615385,0.5,0.0,0.0,0.2411764705882353,0.15,0.05,0.05,True
0.7076923076923077,0.1,0.0,0.0,0.3156862745098039,0.01,1.0,0.8,True
0.2153846153846154,0.9,3.877298284932119e-06,0.0,0.0019607843137254897,1.0,0.0,0.0,True
0.4,0.5,0.0,0.0,0.5411764705882353,0.06,0.05,0.07,True
0.3384615384615385,0.9,8.199961913403739e-07,0.001659553692841828,0.005882352941176471,1.0,0.0,0.0,False
0.4615384615384616,0.5,0.0,0.0,0.5352941176470588,0.08,0.05,0.05,True
0.8307692307692308,0.5,0.0,0.0,0.27450980392156865,0.09,0.06,0.06,True
0.3384615384615385,0.9,7.466418994632797e-07,0.001166288289460019,0.0039215686274509795,1.0,0.0,0.0,False
0.3384615384615385,0.9,5.920739272936884e-07,0.00027390692017777743,0.013725490196078431,1.0,0.0,0.0,False
0.3384615384615385,0.9,6.706678114477179e-07,0.002520487208779775,0.0,1.0,0.0,0.0,False
0.7846153846153847,0.9,9.798037557869004e-06,8.716102562708864e-05,0.0,1.0,0.0,0.02,False
0.3384615384615385,0.9,5.868343350167532e-07,8.716102562708864e-05,0.017647058823529408,1.0,0.0,0.0,False
0.476923076923077,0.5,0.0,0.0,0.2,0.03,0.07,0.07,True
0.2923076923076923,0.9,2.179670387205083e-06,0.0,0.0,1.0,0.0,0.0,True
0.26153846153846155,0.5,0.0,0.0,0.4803921568627451,0.08,0.06,0.07,True
0.2,0.9,2.0958369107741185e-08,0.0,0.0,1.0,0.0,0.0,True
0.3384615384615385,0.9,5.265790238319973e-07,3.280671120485073e-05,0.011764705882352941,1.0,0.0,0.0,False
0.3384615384615385,0.9,7.466418994632797e-07,5.901325565842972e-05,0.0607843137254902,1.0,0.0,0.0,False
0.4307692307692308,0.5,0.0,0.0,0.2431372549019608,0.19,0.05,0.05,True
0.2923076923076923,0.9,1.9444126939706883e-05,0.0,0.013725490196078431,1.0,0.0,0.02,False
0.3384615384615385,0.9,5.187196354165943e-07,0.0025010749536289755,0.0019607843137254897,1.0,0.0,0.0,False
0.7846153846153847,0.9,6.051729079860268e-06,6.367219689462155e-05,0.0,1.0,0.0,0.02,False
0.3384615384615385,0.9,8.671525218327915e-07,0.00018538703669013288,0.00980392156862745,1.0,0.0,0.0,False
0.9384615384615383,0.9,1.7028674900039716e-07,0.0,0.015686274509803918,0.22,0.22,0.01,False
0.7076923076923077,0.9,7.335429187709415e-08,0.0,0.005882352941176471,1.0,0.0,0.01,True
0.16923076923076924,0.9,1.1789082623104416e-07,1.4947436466115423e-05,0.3333333333333333,1.0,0.0,0.01,False
0.2769230769230769,0.2,0.0,0.0,0.4882352941176471,0.01,0.06,0.07,True
0.04615384615384616,0.5,0.0,0.0,0.4647058823529412,0.03,0.07,0.07,True
0.4307692307692308,0.5,0.0,0.0,0.19803921568627453,0.02,0.07,0.06,True
0.26153846153846155,0.9,2.357816524620883e-08,2.7565402314134936e-05,0.0,1.0,0.0,0.03,False
0.3384615384615385,0.9,7.414023071863443e-07,0.00017703976697528917,0.0019607843137254897,1.0,0.0,0.0,False
0.3384615384615385,0.9,5.789749466013502e-07,0.0003472852446477986,0.0019607843137254897,1.0,0.0,0.0,False
0.2,0.9,4.715633049241766e-08,0.0,0.0,1.0,0.0,0.0,True
0.9846153846153848,0.5,0.0,0.0,0.5490196078431373,0.01,0.06,0.07,True
0.8769230769230769,0.5,0.0,0.0,0.056862745098039215,0.07,0.13,0.03,True
0.2923076923076923,0.5,0.0,0.0,0.5392156862745098,0.03,0.06,0.06,True
0.3384615384615385,0.9,7.911784338172296e-07,0.00026788912108102964,0.007843137254901959,1.0,0.0,0.02,False
0.7076923076923077,0.5,0.0,0.0,0.3176470588235294,0.06,0.09,0.1,True
0.2,0.9,2.0958369107741185e-08,0.0,0.0,1.0,0.0,0.0,True
0.7076923076923077,0.5,0.0,0.0,0.5882352941176471,0.07,0.06,0.05,True
0.3384615384615385,0.9,9.30027629156015e-07,0.00016888661981195348,0.052941176470588235,1.0,0.0,0.0,False
0.2,0.9,2.0958369107741185e-08,0.0,0.0,1.0,0.0,0.0,True
0.8769230769230769,0.9,2.776983906775707e-07,0.000284971905613733,0.0,1.0,0.0,0.04,False
0.3384615384615385,0.9,7.492616956017473e-07,0.00027623639079587327,0.029411764705882356,1.0,0.0,0.0,False
0.6307692307692307,0.4,2.619796138467648e-09,0.0,0.0019607843137254897,1.0,0.0,0.74,True
0.8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,True
0.2153846153846154,0.9,2.703629614898613e-06,0.0,0.08823529411764705,1.0,0.0,0.02,True
0.3384615384615385,0.9,4.4012575126256497e-07,0.0018540644894528364,0.0,1.0,0.0,0.0,False
0.3384615384615385,0.9,6.235114809553002e-07,0.0001677218845029055,0.07450980392156864,1.0,0.0,0.0,False
0.7076923076923077,0.4,0.0,0.0,0.0,1.0,0.0,0.38,True
0.3384615384615385,0.9,7.623606762940856e-07,0.0020128567365863747,0.00980392156862745,1.0,0.0,0.0,False
0.9846153846153848,0.5,0.0,0.0,0.4117647058823529,0.1,0.05,0.05,True
0.7846153846153847,0.9,1.9622273077122684e-06,6.406044199763753e-05,0.0,1.0,0.0,0.11,False
0.3384615384615385,0.9,5.187196354165943e-07,0.00134410454664134,0.021568627450980392,1.0,0.0,0.0,False
0.4923076923076923,0.1,0.0,0.0,0.5470588235294118,0.04,0.06,0.07,True
0.3384615384615385,0.9,4.3750595512409715e-07,0.0001376328890191667,0.0,1.0,0.0,0.0,False
0.3384615384615385,0.9,6.313708693707032e-07,0.00016519829133330159,0.031372549019607836,1.0,0.0,0.0,False
0.3384615384615385,0.9,8.828712986635973e-07,0.0006522517730668547,0.00980392156862745,1.0,0.0,0.0,False
0.7846153846153847,0.9,1.909831384942916e-06,6.367219689462155e-05,0.0,1.0,0.0,0.04,False
0.2,0.9,2.0958369107741185e-08,0.0,0.0,1.0,0.0,0.0,True
0.09230769230769233,0.5,0.0,0.0,0.392156862745098,0.0,0.06,0.07,True
0.3384615384615385,0.9,5.815947427398179e-07,0.00028788374388635286,0.0039215686274509795,1.0,0.0,0.0,False
0.04615384615384616,0.1,0.0,0.0,0.5392156862745098,0.05,0.06,0.07,True
0.3384615384615385,0.1,0.0,0.0,0.0,1.0,0.0,0.0,False
0.16923076923076924,0.9,1.2051062236951182e-07,2.6012421902071e-05,0.2823529411764706,1.0,0.0,0.0,False
0.3384615384615385,0.9,6.444698500630414e-07,0.0005278192175502316,0.0,1.0,0.0,0.0,False
0.3384615384615385,0.9,5.815947427398179e-07,0.00014966848721266221,0.013725490196078431,1.0,0.0,0.0,False
0.9846153846153848,0.5,0.0,0.0,0.503921568627451,0.04,0.05,0.05,True
